"","x"
"1767",0.142857143
"1768",0.571428571
"1769",2.125
"1770",0.2103125
"1771",3.714285714
"1772",0
"1773",1.583333333
"1774",2.214285714
"1775",0.4
"1776",0.166
"1777",0.6
"1778",0.2103125
"1779",0.5
"1780",0
"1781",0.367142857
"1782",0.2103125
"1783",1.583333333
"1784",0.266
"1785",2.125
"1786",0
"1787",0.571428571
"1788",0.62
"1789",0
"1790",0.6
"1791",0
"1792",0.2103125
"1793",0
"1794",0.571428571
"1795",0
"1796",0
"1797",0
"1798",0.2103125
"1799",0
"1800",0.5
"1801",3.714285714
"1802",0.6
"1803",0.5
"1804",0.536666667
"1805",3.714285714
"1806",2.125
"1807",0.4
"1808",0.5
"1809",0.536666667
"1810",0.6
"1811",0.62
"1812",0.266
"1813",0.62
"1814",0.086296296
"1815",1.583333333
"1816",2.125
"1817",0
"1818",0
"1819",0.4
"1820",0.571428571
"1821",0.5
"1822",0
"1823",0.571428571
"1824",0.166
"1825",0
"1826",3.714285714
"1827",2.214285714
"1828",0.2103125
"1829",2.214285714
"1830",0
"1831",0.6
"1832",0.571428571
"1833",0.086296296
"1834",0.5
"1835",0.166
"1836",0
"1837",0.571428571
"1838",0
"1839",0.6
"1840",0
"1841",0
"1842",0.5
"1843",1.583333333
"1844",0.367142857
"1845",2.214285714
"1846",0
"1847",0.2103125
"1848",0.4
"1849",1.583333333
"1850",0.571428571
"1851",0.367142857
"1852",0
"1853",0.161290323
"1854",0.142857143
"1855",2.125
"1856",0.086296296
"1857",0.536666667
"1858",0.266
"1859",0.4
"1860",0.2103125
"1861",0.4
"1862",0.166
"1863",0.6
"1864",0
"1865",0.5
"1866",0
"1867",2.214285714
"1868",0
"1869",0.2103125
"1870",1.583333333
"1871",0.536666667
"1872",0.266
"1873",3.714285714
"1874",0.5
"1875",0.266
"1876",0.5
"1877",0.4
"1878",0
"1879",0.086296296
"1880",2.125
"1881",0.571428571
"1882",0.5
"1883",3.714285714
"1884",0
"1885",0
"1886",0.2103125
"1887",2.214285714
"1888",0.571428571
"1889",1.583333333
"1890",0.62
"1891",0.367142857
"1892",0
"1893",0.161290323
"1894",0
"1895",0.2103125
"1896",0.367142857
"1897",1.583333333
"1898",0.161290323
"1899",2.125
"1900",0.142857143
"1901",0
"1902",0.5
"1903",0.571428571
"1904",0
"1905",3.714285714
"1906",0.266
"1907",0.142857143
"1908",3.714285714
"1909",1.583333333
"1910",0.2103125
"1911",0.266
"1912",0.4
"1913",0.367142857
"1914",0.161290323
"1915",0.5
"1916",0
"1917",0.161290323
"1918",0.62
"1919",1.583333333
"1920",0
"1921",0
"1922",0.6
"1923",0.086296296
"1924",0.571428571
"1925",0.086296296
"1926",0
"1927",2.214285714
"1928",0
"1929",0.2103125
"1930",0.2103125
"1931",0.62
"1932",0.5
"1933",0.2103125
"1934",0
"1935",0.166
"1936",0.161290323
"1937",0
"1938",0.4
"1939",0.4
"1940",0.266
"1941",0.5
"1942",0.5
"1943",0.2103125
"1944",0.266
"1945",1.583333333
"1946",0
"1947",0.5
"1948",0.536666667
"1949",0.4
"1950",0.571428571
"1951",1.583333333
"1952",0
"1953",0
"1954",0.142857143
"1955",0.571428571
"1956",0.536666667
"1957",0
"1958",0.142857143
"1959",0.2103125
"1960",0.5
"1961",2.125
"1962",0
"1963",0.536666667
"1964",0.161290323
"1965",0.6
"1966",0
"1967",0
"1968",0
"1969",0.4
"1970",0.62
"1971",0
"1972",0.571428571
"1973",0.166
"1974",0
"1975",0.5
"1976",2.125
"1977",0.2103125
"1978",0
"1979",3.714285714
"1980",0
"1981",2.125
"1982",0
"1983",0.5
"1984",0.5
"1985",2.125
"1986",0.142857143
"1987",0.62
"1988",0
"1989",0.367142857
"1990",0.536666667
"1991",0.4
"1992",0.2103125
"1993",0.266
"1994",1.583333333
"1995",0.62
"1996",0.367142857
"1997",0
"1998",2.125
"1999",2.125
"2000",2.214285714
"2001",0.086296296
"2002",0.5
"2003",0.161290323
"2004",0.4
"2005",0.367142857
"2006",0.161290323
"2007",0.142857143
"2008",0
"2009",0.2103125
"2010",0.6
"2011",2.214285714
"2012",0.571428571
"2013",0
"2014",0.161290323
"2015",0
"2016",0.166
"2017",0.086296296
"2018",1.583333333
"2019",0.2103125
"2020",0
"2021",0.571428571
"2022",0
"2023",0
"2024",0.62
"2025",2.125
"2026",0.6
"2027",0
"2028",2.125
"2029",0.367142857
"2030",0.6
"2031",0.142857143
"2032",1.583333333
"2033",0
"2034",0
"2035",0.6
"2036",0.161290323
"2037",0.6
"2038",2.125
"2039",0.166
"2040",0
"2041",0
"2042",0.2103125
"2043",0.166
"2044",0.536666667
"2045",0.2103125
"2046",0.4
"2047",0.367142857
"2048",0
"2049",0.2103125
"2050",0.6
"2051",0.5
"2052",0.266
"2053",0.62
"2054",0.161290323
"2055",0.6
"2056",0.5
"2057",0.367142857
"2058",0.2103125
"2059",0.367142857
"2060",0.166
"2061",0
"2062",0.266
"2063",0.571428571
"2064",0.161290323
"2065",0.5
"2066",0.571428571
"2067",0.142857143
"2068",0.4
"2069",0.086296296
"2070",0
"2071",0.5
"2072",0.142857143
"2073",0
"2074",0.166
"2075",0.571428571
"2076",0.166
"2077",0.166
"2078",0.2103125
"2079",0.571428571
"2080",0.5
"2081",0.4
"2082",0
"2083",0.536666667
"2084",0.266
"2085",0.6
"2086",0.2103125
"2087",3.714285714
"2088",0
"2089",0.5
"2090",2.214285714
"2091",0.266
"2092",1.583333333
"2093",2.125
"2094",0
"2095",0.5
"2096",0.086296296
"2097",0.142857143
"2098",0.571428571
"2099",0.086296296
"2100",0
"2101",2.214285714
"2102",0
"2103",2.125
"2104",1.583333333
"2105",1.583333333
"2106",0.142857143
"2107",0.62
"2108",0.161290323
"2109",1.583333333
"2110",0.62
"2111",0.367142857
"2112",0.5
"2113",0.142857143
"2114",3.714285714
"2115",0.142857143
"2116",0.536666667
"2117",0.266
"2118",0.571428571
"2119",0.536666667
"2120",0.2103125
"2121",0.571428571
"2122",0
"2123",0
"2124",0.6
"2125",0.4
"2126",0
"2127",0.161290323
"2128",0
"2129",0.142857143
"2130",0
"2131",0.571428571
"2132",0
"2133",0
"2134",0.62
"2135",0.536666667
"2136",0.571428571
"2137",0.571428571
"2138",0.161290323
"2139",0.62
"2140",0.166
"2141",0.161290323
"2142",0.5
"2143",3.714285714
"2144",0.5
"2145",0.161290323
"2146",2.214285714
"2147",2.214285714
"2148",2.125
"2149",0
"2150",0.571428571
"2151",0.571428571
"2152",0
"2153",0.142857143
"2154",0.5
"2155",0
"2156",0.142857143
"2157",0.62
"2158",0.6
"2159",2.125
"2160",0.161290323
"2161",0
"2162",0.166
"2163",0.266
"2164",0.086296296
"2165",0.5
"2166",0.62
"2167",0
"2168",0.5
"2169",0
"2170",0.5
"2171",0
"2172",0.4
"2173",0
"2174",0
"2175",0
"2176",2.214285714
"2177",0.571428571
"2178",0.266
"2179",0.571428571
"2180",0.6
"2181",0
"2182",0.142857143
"2183",2.214285714
"2184",0.571428571
"2185",3.714285714
"2186",2.214285714
"2187",0
"2188",0.5
"2189",0.166
"2190",2.125
"2191",0
"2192",0
"2193",0.161290323
"2194",0.571428571
"2195",2.214285714
"2196",0.086296296
"2197",0.571428571
"2198",0
"2199",0.161290323
"2200",0
"2201",0
"2202",0.5
"2203",0.086296296
"2204",0.266
"2205",0.571428571
"2206",0.086296296
"2207",0.571428571
"2208",0.266
"2209",0
"2210",0.161290323
"2211",0.571428571
"2212",0
"2213",0
"2214",0.5
"2215",0.166
"2216",0.5
"2217",0
"2218",0.571428571
"2219",0.62
"2220",0.166
"2221",0
"2222",0.367142857
"2223",0.086296296
"2224",3.714285714
"2225",0.367142857
"2226",0.161290323
"2227",2.125
"2228",0.2103125
"2229",0.62
"2230",0.6
"2231",0
"2232",0.161290323
"2233",0
"2234",0
"2235",0
"2236",0.2103125
"2237",0
"2238",0.6
"2239",2.214285714
"2240",1.583333333
"2241",0.6
"2242",1.583333333
"2243",0.161290323
"2244",0.367142857
"2245",0.571428571
"2246",2.214285714
"2247",0.2103125
"2248",0
"2249",2.214285714
"2250",0.166
"2251",0.2103125
"2252",0.166
"2253",0.4
"2254",1.583333333
"2255",0.266
"2256",0.4
"2257",0.367142857
"2258",3.714285714
"2259",0.571428571
"2260",2.125
"2261",0.6
"2262",0
"2263",2.125
"2264",0.166
"2265",0
"2266",0.266
"2267",1.583333333
"2268",0
"2269",2.214285714
"2270",0
"2271",0.5
"2272",0.5
"2273",0.571428571
"2274",0.536666667
"2275",0
"2276",0.571428571
"2277",0
"2278",0
"2279",3.714285714
"2280",0.6
"2281",0
"2282",0.266
"2283",0.142857143
"2284",0.142857143
"2285",3.714285714
"2286",0.161290323
"2287",0.6
"2288",0.266
"2289",1.583333333
"2290",0
"2291",2.125
"2292",0.536666667
"2293",0.536666667
"2294",0.266
"2295",0.367142857
"2296",3.714285714
"2297",0
"2298",0.5
"2299",0.571428571
"2300",0.2103125
"2301",0.161290323
"2302",0.142857143
"2303",0
"2304",0.571428571
"2305",0.571428571
"2306",0.4
"2307",0
"2308",0
"2309",0.4
"2310",0.6
"2311",1.583333333
"2312",0.367142857
"2313",0.62
"2314",0.166
"2315",0.571428571
"2316",0.367142857
"2317",0.62
"2318",0
"2319",0.086296296
"2320",0.4
"2321",0
"2322",0
"2323",0.266
"2324",0
"2325",0
"2326",0.2103125
"2327",0.62
"2328",0
"2329",0.266
"2330",0.166
"2331",0.2103125
"2332",0.086296296
"2333",0
"2334",0.161290323
"2335",0.571428571
"2336",0.086296296
"2337",0.5
"2338",0.2103125
"2339",0.62
"2340",0
"2341",0.142857143
"2342",0.6
"2343",0
"2344",1.583333333
"2345",0
"2346",0.161290323
"2347",0.6
"2348",0
"2349",0
"2350",0
"2351",0.367142857
"2352",0.166
"2353",0
"2354",0.4
"2355",0
"2356",0
"2357",0.6
"2358",0.62
"2359",0
"2360",0
"2361",0
"2362",0.142857143
"2363",0
"2364",0.086296296
"2365",0.62
"2366",0.571428571
"2367",0.571428571
"2368",0.5
"2369",3.714285714
"2370",0.536666667
"2371",0
"2372",0.142857143
"2373",0.536666667
"2374",0.536666667
"2375",3.714285714
"2376",1.583333333
"2377",0
"2378",0.086296296
"2379",0.142857143
"2380",1.583333333
"2381",0.166
"2382",0.571428571
"2383",0.571428571
"2384",0.5
"2385",0.5
"2386",0.571428571
"2387",0
"2388",0.571428571
"2389",0.2103125
"2390",2.125
"2391",0.367142857
"2392",0.62
"2393",0.142857143
"2394",0.571428571
"2395",0.62
"2396",3.714285714
"2397",2.125
"2398",0.161290323
"2399",0.571428571
"2400",3.714285714
"2401",0
"2402",0.571428571
"2403",0.62
"2404",1.583333333
"2405",0
"2406",0.4
"2407",0
"2408",0
"2409",0.161290323
"2410",0.571428571
"2411",0.367142857
"2412",1.583333333
"2413",0.367142857
"2414",0
"2415",0
"2416",0
"2417",2.125
"2418",0.367142857
"2419",2.125
"2420",0.166
"2421",0
"2422",0.161290323
"2423",0
"2424",0.536666667
"2425",0.166
"2426",0
"2427",2.125
"2428",0
"2429",0
"2430",0.086296296
"2431",0.62
"2432",0.266
"2433",2.214285714
"2434",3.714285714
"2435",0
"2436",0.571428571
"2437",0.161290323
"2438",0
"2439",0
"2440",0.62
"2441",0
"2442",0
"2443",0.62
"2444",2.125
"2445",0
"2446",0
"2447",0.086296296
"2448",0.571428571
"2449",0.6
"2450",0.166
"2451",0
"2452",0.086296296
"2453",0.2103125
"2454",0
"2455",0
"2456",0
"2457",0.571428571
"2458",0.571428571
"2459",3.714285714
"2460",0
"2461",0
"2462",0.571428571
"2463",0.571428571
"2464",0.367142857
"2465",0.5
"2466",0.2103125
"2467",0.5
"2468",0
"2469",0
"2470",0.166
"2471",0
"2472",0.571428571
"2473",0.571428571
"2474",0.2103125
"2475",1.583333333
"2476",0.266
"2477",0
"2478",2.125
"2479",1.583333333
"2480",0.5
"2481",3.714285714
"2482",0
"2483",0
"2484",1.583333333
"2485",1.583333333
"2486",0.571428571
"2487",3.714285714
"2488",0
"2489",0.086296296
"2490",0.266
"2491",0
"2492",0.5
"2493",0.571428571
"2494",2.214285714
"2495",2.214285714
"2496",0
"2497",0.166
"2498",0.5
"2499",0.62
"2500",0.2103125
"2501",2.125
"2502",0.086296296
"2503",0.5
"2504",0
"2505",0.142857143
"2506",2.214285714
"2507",0.161290323
"2508",2.125
"2509",0
"2510",0.62
"2511",0.266
"2512",0.266
"2513",0.367142857
"2514",1.583333333
"2515",0.5
"2516",0
"2517",0
"2518",0.367142857
"2519",0
"2520",0.142857143
"2521",0.367142857
"2522",0
"2523",0.536666667
"2524",0
"2525",0
"2526",2.125
"2527",0.4
"2528",0.161290323
"2529",0
"2530",0.5
"2531",3.714285714
"2532",0.266
"2533",0.367142857
"2534",0.62
"2535",0.2103125
"2536",0.62
"2537",0
"2538",0.166
"2539",0.4
"2540",2.214285714
"2541",0.5
"2542",0.4
"2543",0.6
"2544",0.5
"2545",0.571428571
"2546",0.266
"2547",0.086296296
"2548",0.536666667
"2549",0.4
"2550",0
"2551",0.6
"2552",0
"2553",0.166
"2554",0.266
"2555",0.571428571
"2556",3.714285714
"2557",0
"2558",0
"2559",0
"2560",0.166
"2561",0.5
"2562",0.5
"2563",0.2103125
"2564",1.583333333
"2565",0.4
"2566",0
"2567",0.5
"2568",0
"2569",2.214285714
"2570",0
"2571",2.214285714
"2572",0
"2573",0
"2574",0.2103125
"2575",0
"2576",0.4
"2577",0.367142857
"2578",2.125
"2579",0.166
"2580",0.536666667
"2581",0.536666667
"2582",0
"2583",0.367142857
"2584",0
"2585",2.125
"2586",0
"2587",0.5
"2588",0
"2589",0.142857143
"2590",0.6
"2591",0.266
"2592",0.62
"2593",2.125
"2594",0.5
"2595",2.214285714
"2596",0.6
"2597",0.5
"2598",0.6
"2599",0
"2600",0.166
"2601",0.2103125
"2602",1.583333333
"2603",0.4
"2604",0.5
"2605",0.142857143
"2606",0.571428571
"2607",0.571428571
"2608",1.583333333
"2609",0.536666667
"2610",0.571428571
"2611",0.5
"2612",0
"2613",0.536666667
"2614",0
"2615",0.142857143
"2616",0
"2617",1.583333333
"2618",0.086296296
"2619",0.5
"2620",0
"2621",0.161290323
"2622",0.2103125
"2623",0.367142857
"2624",0.166
"2625",0
"2626",0.4
"2627",1.583333333
"2628",0
"2629",3.714285714
"2630",3.714285714
"2631",0.5
"2632",3.714285714
"2633",0.5
"2634",1.583333333
"2635",0
"2636",1.583333333
"2637",0.571428571
"2638",0.161290323
"2639",0.367142857
"2640",0.086296296
"2641",0.62
"2642",0.266
"2643",0.266
"2644",0.367142857
"2645",2.125
"2646",0.266
"2647",0.166
"2648",0
"2649",0.5
"2650",0.086296296
"2651",0.086296296
"2652",0
"2653",2.125
"2654",0.5
"2655",0
"2656",0.571428571
"2657",0
"2658",0.536666667
"2659",0.4
"2660",0.142857143
"2661",2.125
"2662",0.6
"2663",3.714285714
"2664",0.2103125
"2665",0.571428571
"2666",1.583333333
"2667",0.62
"2668",0.166
"2669",0.571428571
"2670",0.5
"2671",1.583333333
"2672",0.6
"2673",0
"2674",0.536666667
"2675",0
"2676",0
"2677",0.62
"2678",0.571428571
"2679",0.142857143
"2680",0
"2681",0.086296296
"2682",0
"2683",0
"2684",0.5
"2685",1.583333333
"2686",2.125
"2687",0.161290323
"2688",0.2103125
"2689",0.536666667
"2690",0.5
"2691",0.6
"2692",0.571428571
"2693",0.367142857
"2694",0.161290323
"2695",2.214285714
"2696",0.571428571
"2697",0
"2698",1.583333333
"2699",0.62
"2700",0.536666667
"2701",2.214285714
"2702",0.571428571
"2703",0.086296296
"2704",1.583333333
"2705",0
"2706",0.161290323
"2707",0.161290323
"2708",0.571428571
"2709",0.166
"2710",3.714285714
"2711",0.142857143
"2712",3.714285714
"2713",2.214285714
"2714",2.125
"2715",0
"2716",1.583333333
"2717",0.367142857
"2718",0.2103125
"2719",0.166
"2720",2.214285714
"2721",0
"2722",0.166
"2723",0.571428571
"2724",0.2103125
"2725",0.5
"2726",0.367142857
"2727",0.2103125
"2728",0.166
"2729",0.2103125
"2730",0.571428571
"2731",0.6
"2732",0
"2733",0.2103125
"2734",0.5
"2735",2.214285714
"2736",0
"2737",2.214285714
"2738",0
"2739",0.6
"2740",0
"2741",0.5
"2742",0.161290323
"2743",0.142857143
"2744",0.5
"2745",0.266
"2746",0
"2747",0.536666667
"2748",0
"2749",0.161290323
"2750",0
"2751",0.571428571
"2752",3.714285714
"2753",0.62
"2754",0.4
"2755",2.214285714
"2756",0.166
"2757",0.62
"2758",2.125
"2759",0.086296296
"2760",0.086296296
"2761",0
"2762",2.125
"2763",2.214285714
"2764",0.571428571
"2765",0
"2766",0.367142857
"2767",2.214285714
"2768",1.583333333
"2769",0.266
"2770",0.5
"2771",0.62
"2772",1.583333333
"2773",0.62
"2774",0.161290323
"2775",1.583333333
"2776",2.214285714
"2777",0.5
"2778",0.086296296
"2779",0
"2780",0
"2781",0.086296296
"2782",0.62
"2783",0.62
"2784",2.214285714
"2785",2.125
"2786",0
"2787",0
"2788",0.161290323
"2789",0.266
"2790",0.5
"2791",0.6
"2792",0.5
"2793",2.125
"2794",0.367142857
"2795",2.125
"2796",2.125
"2797",0
"2798",0.266
"2799",0.571428571
"2800",0.536666667
"2801",3.714285714
"2802",0
"2803",0.142857143
"2804",0.166
"2805",0.6
"2806",0.571428571
"2807",0.571428571
"2808",3.714285714
"2809",3.714285714
"2810",0.166
"2811",0.266
"2812",0.266
"2813",0
"2814",0
"2815",0
"2816",0.571428571
"2817",3.714285714
"2818",2.125
"2819",0
"2820",0.2103125
"2821",2.125
"2822",0.571428571
"2823",0.166
"2824",0.086296296
"2825",0.536666667
"2826",0.62
"2827",0
"2828",1.583333333
"2829",3.714285714
"2830",0.2103125
"2831",0.571428571
"2832",0.367142857
"2833",0.142857143
"2834",0
"2835",1.583333333
"2836",0.6
"2837",0
"2838",0.086296296
"2839",0.536666667
"2840",0.6
"2841",0.5
"2842",0.161290323
"2843",0.62
"2844",1.583333333
"2845",0.142857143
"2846",0
"2847",0.571428571
"2848",0.536666667
"2849",0.086296296
"2850",0.62
"2851",2.214285714
"2852",0.266
"2853",0.161290323
"2854",0.161290323
"2855",1.583333333
"2856",0.6
"2857",0.571428571
"2858",0.086296296
"2859",0.166
"2860",0.6
"2861",0.086296296
"2862",0.142857143
"2863",0.62
"2864",0.571428571
"2865",0.571428571
"2866",0.4
"2867",0
"2868",0.2103125
"2869",0.5
"2870",0
"2871",1.583333333
"2872",1.583333333
"2873",0.5
"2874",0.142857143
"2875",0.571428571
"2876",0.4
"2877",0
"2878",0.571428571
"2879",0.166
"2880",0.086296296
"2881",0.166
"2882",0.571428571
"2883",2.214285714
"2884",3.714285714
"2885",0.142857143
"2886",0.2103125
"2887",0.4
"2888",0.367142857
"2889",3.714285714
"2890",0.571428571
"2891",0.367142857
"2892",0.166
"2893",0
"2894",0.266
"2895",2.214285714
"2896",0
"2897",0.161290323
"2898",0.571428571
"2899",0
"2900",0
"2901",0
"2902",0.571428571
"2903",0.166
"2904",0.367142857
"2905",0.571428571
"2906",2.125
"2907",0.2103125
"2908",0
"2909",0
"2910",2.214285714
"2911",0
"2912",0.2103125
"2913",2.125
"2914",0.266
"2915",0.166
"2916",0.5
"2917",0
"2918",0.5
"2919",0.367142857
"2920",0.536666667
"2921",0.367142857
"2922",0.5
"2923",2.125
"2924",0.161290323
"2925",0.571428571
"2926",0.086296296
"2927",0.571428571
"2928",0.166
"2929",0
"2930",0.6
"2931",0.161290323
"2932",2.214285714
"2933",0.536666667
"2934",0
"2935",0
"2936",0.571428571
"2937",0.5
"2938",0.571428571
"2939",0
"2940",0.161290323
"2941",0.5
"2942",0.161290323
"2943",1.583333333
"2944",0.5
"2945",2.214285714
"2946",0.536666667
"2947",0.086296296
"2948",0
"2949",0.161290323
"2950",0
"2951",2.125
"2952",0.166
"2953",0.5
"2954",0
"2955",0.367142857
"2956",0.367142857
"2957",0.571428571
"2958",0.4
"2959",0.62
"2960",0.62
"2961",0.5
"2962",0.161290323
"2963",0.6
"2964",0.266
"2965",0.536666667
"2966",0.086296296
"2967",2.125
"2968",1.583333333
"2969",2.125
"2970",0.2103125
"2971",0.5
"2972",0
"2973",0.571428571
"2974",3.714285714
"2975",0.161290323
"2976",0.536666667
"2977",3.714285714
"2978",0.571428571
"2979",0
"2980",0
"2981",2.214285714
"2982",0.367142857
"2983",0.571428571
"2984",0
"2985",2.214285714
"2986",0.367142857
"2987",0.4
"2988",0.571428571
"2989",0.571428571
"2990",0.5
"2991",2.214285714
"2992",0.62
"2993",0.161290323
"2994",0
"2995",1.583333333
"2996",0.4
"2997",0
"2998",0.367142857
"2999",0.571428571
"3000",0.62
"3001",0
"3002",0.6
"3003",0
"3004",0
"3005",0.571428571
"3006",0.367142857
"3007",0
"3008",0
"3009",0.166
"3010",0.161290323
"3011",0.4
"3012",0.161290323
"3013",0.62
"3014",0.5
"3015",0.166
"3016",0.6
"3017",0.4
"3018",2.125
"3019",0
"3020",0.5
"3021",0
"3022",0.4
"3023",0.5
"3024",0.6
"3025",0
"3026",0.4
"3027",0.166
"3028",0.161290323
"3029",0.142857143
"3030",0
"3031",0.266
"3032",3.714285714
"3033",0
"3034",0.161290323
"3035",0.6
"3036",0.086296296
"3037",0.142857143
"3038",0.536666667
"3039",3.714285714
"3040",0.086296296
"3041",0.367142857
"3042",0
"3043",0.4
"3044",0.142857143
"3045",0.166
"3046",0.086296296
"3047",0
"3048",0.5
"3049",0.536666667
"3050",0.571428571
"3051",0.367142857
"3052",0.2103125
"3053",0
"3054",1.583333333
"3055",0
"3056",0.367142857
"3057",3.714285714
"3058",0.161290323
"3059",0.161290323
"3060",0.5
"3061",0
"3062",0.571428571
"3063",0.142857143
"3064",0
"3065",0.161290323
"3066",0.5
"3067",0.4
"3068",0
"3069",0.4
"3070",0.266
"3071",0
"3072",0.536666667
"3073",0.571428571
"3074",0
"3075",0.266
"3076",2.125
"3077",0
"3078",0.5
"3079",0.536666667
"3080",0
"3081",2.125
"3082",2.214285714
"3083",0.5
"3084",2.125
"3085",0.266
"3086",0.166
"3087",3.714285714
"3088",0
"3089",0.266
"3090",0
"3091",0.166
"3092",0.2103125
"3093",0.2103125
"3094",0.161290323
"3095",0
"3096",2.125
"3097",0.2103125
"3098",0.6
"3099",0.62
"3100",0.571428571
"3101",2.214285714
"3102",0.571428571
"3103",0.571428571
"3104",2.214285714
"3105",2.214285714
"3106",0
"3107",0.571428571
"3108",0.4
"3109",0.536666667
"3110",0.266
"3111",0.571428571
"3112",0.571428571
"3113",0.142857143
"3114",0
"3115",0
"3116",0.5
"3117",0.62
"3118",0
"3119",2.214285714
"3120",0.161290323
"3121",0.5
"3122",0.5
"3123",0.086296296
"3124",0.142857143
"3125",0.5
"3126",0.5
"3127",0.6
"3128",0.086296296
"3129",0.5
"3130",2.214285714
"3131",0.142857143
"3132",0.62
"3133",0.5
"3134",0.166
"3135",0
"3136",0.4
"3137",0.266
"3138",3.714285714
"3139",0.536666667
"3140",0.5
"3141",0.62
"3142",0
"3143",0
"3144",0.367142857
"3145",0.367142857
"3146",0.6
"3147",0.5
"3148",0
"3149",0.2103125
"3150",0.086296296
"3151",0
"3152",0.4
"3153",0.161290323
"3154",0
"3155",0
"3156",0.5
"3157",0.6
"3158",0.166
"3159",0
"3160",0.4
"3161",0.266
"3162",2.214285714
"3163",0.571428571
"3164",0.5
"3165",0.266
"3166",0.5
"3167",0
"3168",3.714285714
"3169",0
"3170",0
"3171",0
"3172",0.166
"3173",0.367142857
"3174",0.086296296
"3175",0
"3176",3.714285714
"3177",0
"3178",0.571428571
"3179",2.125
"3180",0.166
"3181",0.161290323
"3182",0.5
"3183",0
"3184",0.2103125
"3185",2.125
"3186",0
"3187",0.5
"3188",2.214285714
"3189",0.2103125
"3190",0.086296296
"3191",2.125
"3192",0.367142857
"3193",0.6
"3194",0.086296296
"3195",2.125
"3196",0
"3197",0
"3198",0.571428571
"3199",0.5
"3200",0.142857143
"3201",1.583333333
"3202",0.086296296
"3203",0
"3204",3.714285714
"3205",3.714285714
"3206",1.583333333
"3207",0
"3208",0.4
"3209",0.367142857
"3210",0.142857143
